word,palabra,sentiment,lexicon,score
supremacy,supremacía,trust,nrc,NA
supreme,supremo,positive,nrc,NA
supremely,Supremamente,positive,nrc,NA
surcharge,recargo,anger,nrc,NA
surcharge,recargo,negative,nrc,NA
surety,garantía,positive,nrc,NA
surety,garantía,trust,nrc,NA
surge,oleada,surprise,nrc,NA
surgery,cirugía,fear,nrc,NA
surgery,cirugía,sadness,nrc,NA
surly,hosco,anger,nrc,NA
surly,hosco,disgust,nrc,NA
surly,hosco,negative,nrc,NA
surmise,conjetura,positive,nrc,NA
surpassing,incomparable,positive,nrc,NA
surprise,sorpresa,fear,nrc,NA
surprise,sorpresa,joy,nrc,NA
surprise,sorpresa,positive,nrc,NA
surprise,sorpresa,surprise,nrc,NA
surprised,sorprendido,surprise,nrc,NA
surprising,sorprendente,surprise,nrc,NA
surprisingly,asombrosamente,anticipation,nrc,NA
surprisingly,asombrosamente,surprise,nrc,NA
surrender,Rendición,fear,nrc,NA
surrender,Rendición,negative,nrc,NA
surrender,Rendición,sadness,nrc,NA
surrendering,Rendición,negative,nrc,NA
surrendering,Rendición,sadness,nrc,NA
surrogate,sustituto,trust,nrc,NA
surround,rodear,anticipation,nrc,NA
surround,rodear,negative,nrc,NA
surround,rodear,positive,nrc,NA
surveillance,vigilancia,fear,nrc,NA
surveying,Topografía,positive,nrc,NA
survive,sobrevivir,positive,nrc,NA
susceptible,susceptible,negative,nrc,NA
suspect,sospechar,fear,nrc,NA
suspect,sospechar,negative,nrc,NA
suspense,suspenso,anticipation,nrc,NA
suspense,suspenso,fear,nrc,NA
suspense,suspenso,surprise,nrc,NA
suspension,suspensión,fear,nrc,NA
suspension,suspensión,negative,nrc,NA
suspicion,sospecha,fear,nrc,NA
suspicion,sospecha,negative,nrc,NA
suspicious,suspicaz,anger,nrc,NA
suspicious,suspicaz,anticipation,nrc,NA
suspicious,suspicaz,negative,nrc,NA
swab,torunda,negative,nrc,NA
swamp,pantano,disgust,nrc,NA
swamp,pantano,fear,nrc,NA
swamp,pantano,negative,nrc,NA
swampy,pantanoso,disgust,nrc,NA
swampy,pantanoso,fear,nrc,NA
swampy,pantanoso,negative,nrc,NA
swarm,enjambre,disgust,nrc,NA
swastika,esvástica,anger,nrc,NA
swastika,esvástica,fear,nrc,NA
swastika,esvástica,negative,nrc,NA
swear,jurar,positive,nrc,NA
swear,jurar,trust,nrc,NA
sweat,sudor,fear,nrc,NA
sweet,dulce,anticipation,nrc,NA
sweet,dulce,joy,nrc,NA
sweet,dulce,positive,nrc,NA
sweet,dulce,surprise,nrc,NA
sweet,dulce,trust,nrc,NA
sweetheart,novio,anticipation,nrc,NA
sweetheart,novio,joy,nrc,NA
sweetheart,novio,positive,nrc,NA
sweetheart,novio,sadness,nrc,NA
sweetheart,novio,trust,nrc,NA
sweetie,cariño,positive,nrc,NA
sweetness,dulzura,positive,nrc,NA
sweets,Dulces,anticipation,nrc,NA
sweets,Dulces,joy,nrc,NA
sweets,Dulces,positive,nrc,NA
swelling,hinchazón,fear,nrc,NA
swelling,hinchazón,negative,nrc,NA
swerve,viraje,fear,nrc,NA
swerve,viraje,surprise,nrc,NA
swift,rápido,positive,nrc,NA
swig,trago,disgust,nrc,NA
swig,trago,negative,nrc,NA
swim,nadar,anticipation,nrc,NA
swim,nadar,fear,nrc,NA
swim,nadar,joy,nrc,NA
swim,nadar,positive,nrc,NA
swine,cerdo,disgust,nrc,NA
swine,cerdo,negative,nrc,NA
swollen,hinchado,negative,nrc,NA
symbolic,simbólico,positive,nrc,NA
symmetrical,simétrico,positive,nrc,NA
symmetry,simetría,joy,nrc,NA
symmetry,simetría,positive,nrc,NA
symmetry,simetría,trust,nrc,NA
sympathetic,simpático,fear,nrc,NA
sympathetic,simpático,joy,nrc,NA
sympathetic,simpático,positive,nrc,NA
sympathetic,simpático,sadness,nrc,NA
sympathetic,simpático,trust,nrc,NA
sympathize,compadecerse,sadness,nrc,NA
sympathy,simpatía,positive,nrc,NA
sympathy,simpatía,sadness,nrc,NA
symphony,sinfonía,anticipation,nrc,NA
symphony,sinfonía,joy,nrc,NA
symphony,sinfonía,positive,nrc,NA
symptom,síntoma,negative,nrc,NA
synchronize,sincronizar,anticipation,nrc,NA
synchronize,sincronizar,joy,nrc,NA
synchronize,sincronizar,positive,nrc,NA
synchronize,sincronizar,surprise,nrc,NA
synchronize,sincronizar,trust,nrc,NA
syncope,síncope,fear,nrc,NA
syncope,síncope,negative,nrc,NA
syncope,síncope,sadness,nrc,NA
syncope,síncope,surprise,nrc,NA
synergistic,Sinérgico,positive,nrc,NA
synergistic,Sinérgico,trust,nrc,NA
synod,sínodo,positive,nrc,NA
synod,sínodo,trust,nrc,NA
synonymous,sinónimo,fear,nrc,NA
synonymous,sinónimo,negative,nrc,NA
synonymous,sinónimo,positive,nrc,NA
synonymous,sinónimo,trust,nrc,NA
syringe,jeringuilla,fear,nrc,NA
system,sistema,trust,nrc,NA
taboo,tabú,disgust,nrc,NA
taboo,tabú,fear,nrc,NA
taboo,tabú,negative,nrc,NA
tabulate,tabular,anticipation,nrc,NA
tackle,entrada,anger,nrc,NA
tackle,entrada,surprise,nrc,NA
tact,tacto,positive,nrc,NA
tactics,táctica,fear,nrc,NA
tactics,táctica,trust,nrc,NA
taint,mancha,negative,nrc,NA
taint,mancha,sadness,nrc,NA
tale,cuento,positive,nrc,NA
talent,talento,positive,nrc,NA
talisman,talismán,positive,nrc,NA
talk,hablar,positive,nrc,NA
talons,Garras,anger,nrc,NA
talons,Garras,fear,nrc,NA
talons,Garras,negative,nrc,NA
tandem,tándem,trust,nrc,NA
tangled,enredado,negative,nrc,NA
tanned,bronceado,positive,nrc,NA
tantalizing,Tentador,anticipation,nrc,NA
tantalizing,Tentador,joy,nrc,NA
tantalizing,Tentador,negative,nrc,NA
tantalizing,Tentador,positive,nrc,NA
tantalizing,Tentador,surprise,nrc,NA
tantamount,equivalente,trust,nrc,NA
tardiness,tardanza,negative,nrc,NA
tardy,tardío,negative,nrc,NA
tariff,arancel,anger,nrc,NA
tariff,arancel,disgust,nrc,NA
tariff,arancel,negative,nrc,NA
tarnish,deslustre,disgust,nrc,NA
tarnish,deslustre,negative,nrc,NA
tarnish,deslustre,sadness,nrc,NA
tarry,alquitranado,negative,nrc,NA
task,tarea,positive,nrc,NA
tasteful,de buen gusto,positive,nrc,NA
tasteless,insípido,disgust,nrc,NA
tasteless,insípido,negative,nrc,NA
tasty,sabroso,positive,nrc,NA
taught,enseñó,trust,nrc,NA
taunt,pulla,anger,nrc,NA
taunt,pulla,fear,nrc,NA
taunt,pulla,negative,nrc,NA
taunt,pulla,sadness,nrc,NA
tawny,leonado,disgust,nrc,NA
tax,impuesto,negative,nrc,NA
tax,impuesto,sadness,nrc,NA
teach,enseñar,joy,nrc,NA
teach,enseñar,positive,nrc,NA
teach,enseñar,surprise,nrc,NA
teach,enseñar,trust,nrc,NA
teacher,profesor,positive,nrc,NA
teacher,profesor,trust,nrc,NA
team,equipo,trust,nrc,NA
tearful,lloroso,disgust,nrc,NA
tearful,lloroso,fear,nrc,NA
tearful,lloroso,sadness,nrc,NA
tease,molestar,anger,nrc,NA
tease,molestar,anticipation,nrc,NA
tease,molestar,negative,nrc,NA
tease,molestar,sadness,nrc,NA
teasing,burlas,anger,nrc,NA
teasing,burlas,fear,nrc,NA
teasing,burlas,negative,nrc,NA
technology,tecnología,positive,nrc,NA
tedious,tedioso,negative,nrc,NA
tedium,tedio,negative,nrc,NA
teeming,Repleto,disgust,nrc,NA
teens,adolescentes,negative,nrc,NA
teens,adolescentes,positive,nrc,NA
temperance,templanza,positive,nrc,NA
temperate,templado,trust,nrc,NA
tempered,templado,positive,nrc,NA
tempest,tempestad,anger,nrc,NA
tempest,tempestad,anticipation,nrc,NA
tempest,tempestad,fear,nrc,NA
tempest,tempestad,negative,nrc,NA
tempest,tempestad,sadness,nrc,NA
tempest,tempestad,surprise,nrc,NA
temptation,tentación,negative,nrc,NA
tenable,sostenible,positive,nrc,NA
tenacious,tenaz,positive,nrc,NA
tenacity,tenacidad,positive,nrc,NA
tenancy,tenencia,positive,nrc,NA
tenant,inquilino,positive,nrc,NA
tender,oferta,joy,nrc,NA
tender,oferta,positive,nrc,NA
tender,oferta,trust,nrc,NA
tenderness,sensibilidad,joy,nrc,NA
tenderness,sensibilidad,positive,nrc,NA
tenement,vivienda,negative,nrc,NA
tension,tensión,anger,nrc,NA
terminal,terminal,fear,nrc,NA
terminal,terminal,negative,nrc,NA
terminal,terminal,sadness,nrc,NA
terminate,Terminar,sadness,nrc,NA
termination,terminación,negative,nrc,NA
termination,terminación,sadness,nrc,NA
termite,termita,disgust,nrc,NA
termite,termita,negative,nrc,NA
terrible,terrible,anger,nrc,NA
terrible,terrible,disgust,nrc,NA
terrible,terrible,fear,nrc,NA
terrible,terrible,negative,nrc,NA
terrible,terrible,sadness,nrc,NA
terribly,terriblemente,sadness,nrc,NA
terrific,estupendo,sadness,nrc,NA
terror,terror,fear,nrc,NA
terror,terror,negative,nrc,NA
terrorism,terrorismo,anger,nrc,NA
terrorism,terrorismo,disgust,nrc,NA
terrorism,terrorismo,fear,nrc,NA
terrorism,terrorismo,negative,nrc,NA
terrorism,terrorismo,sadness,nrc,NA
terrorist,terrorista,anger,nrc,NA
terrorist,terrorista,disgust,nrc,NA
terrorist,terrorista,fear,nrc,NA
terrorist,terrorista,negative,nrc,NA
terrorist,terrorista,sadness,nrc,NA
terrorist,terrorista,surprise,nrc,NA
terrorize,aterrorizar,anger,nrc,NA
terrorize,aterrorizar,fear,nrc,NA
terrorize,aterrorizar,negative,nrc,NA
terrorize,aterrorizar,sadness,nrc,NA
testament,testamento,anticipation,nrc,NA
testament,testamento,trust,nrc,NA
testimony,testimonio,trust,nrc,NA
tetanus,tétanos,disgust,nrc,NA
tetanus,tétanos,negative,nrc,NA
tether,atar,negative,nrc,NA
thankful,agradecido,joy,nrc,NA
thankful,agradecido,positive,nrc,NA
thanksgiving,acción de gracias,joy,nrc,NA
thanksgiving,acción de gracias,positive,nrc,NA
theft,robo,anger,nrc,NA
theft,robo,disgust,nrc,NA
theft,robo,fear,nrc,NA
theft,robo,negative,nrc,NA
theft,robo,sadness,nrc,NA
theism,teísmo,disgust,nrc,NA
theism,teísmo,negative,nrc,NA
theocratic,teocrático,anger,nrc,NA
theocratic,teocrático,fear,nrc,NA
theocratic,teocrático,negative,nrc,NA
theocratic,teocrático,sadness,nrc,NA
theocratic,teocrático,trust,nrc,NA
theological,teológico,trust,nrc,NA
theology,teología,anticipation,nrc,NA
theorem,teorema,trust,nrc,NA
theoretical,teórico,positive,nrc,NA
theory,teoría,anticipation,nrc,NA
theory,teoría,trust,nrc,NA
therapeutic,terapéutico,joy,nrc,NA
therapeutic,terapéutico,positive,nrc,NA
therapeutic,terapéutico,trust,nrc,NA
therapeutics,terapéutica,positive,nrc,NA
thermocouple,par termoeléctrico,anticipation,nrc,NA
thermometer,termómetro,trust,nrc,NA
thief,ladrón,anger,nrc,NA
thief,ladrón,disgust,nrc,NA
thief,ladrón,fear,nrc,NA
thief,ladrón,negative,nrc,NA
thief,ladrón,sadness,nrc,NA
thief,ladrón,surprise,nrc,NA
thinker,pensador,positive,nrc,NA
thirst,sed,anticipation,nrc,NA
thirst,sed,sadness,nrc,NA
thirst,sed,surprise,nrc,NA
thirsty,sediento,negative,nrc,NA
thirteenth,decimotercero,fear,nrc,NA
thorn,espina,negative,nrc,NA
thorny,espinoso,fear,nrc,NA
thorny,espinoso,negative,nrc,NA
thoroughbred,pura sangre,positive,nrc,NA
thought,pensamiento,anticipation,nrc,NA
thoughtful,pensativo,positive,nrc,NA
thoughtful,pensativo,trust,nrc,NA
thoughtfulness,consideración,positive,nrc,NA
thoughtless,desconsiderado,anger,nrc,NA
thoughtless,desconsiderado,disgust,nrc,NA
thoughtless,desconsiderado,negative,nrc,NA
thrash,movimiento de piernas,anger,nrc,NA
thrash,movimiento de piernas,disgust,nrc,NA
thrash,movimiento de piernas,fear,nrc,NA
thrash,movimiento de piernas,negative,nrc,NA
thrash,movimiento de piernas,sadness,nrc,NA
threat,amenaza,anger,nrc,NA
threat,amenaza,fear,nrc,NA
threat,amenaza,negative,nrc,NA
threaten,amenazar,anger,nrc,NA
threaten,amenazar,anticipation,nrc,NA
threaten,amenazar,fear,nrc,NA
threaten,amenazar,negative,nrc,NA
threatening,amenazante,anger,nrc,NA
threatening,amenazante,disgust,nrc,NA
threatening,amenazante,fear,nrc,NA
threatening,amenazante,negative,nrc,NA
thresh,trillar,anger,nrc,NA
thresh,trillar,fear,nrc,NA
thresh,trillar,negative,nrc,NA
thresh,trillar,sadness,nrc,NA
thrift,ahorro,disgust,nrc,NA
thrift,ahorro,positive,nrc,NA
thrift,ahorro,trust,nrc,NA
thrill,emoción,anticipation,nrc,NA
thrill,emoción,fear,nrc,NA
thrill,emoción,joy,nrc,NA
thrill,emoción,positive,nrc,NA
thrill,emoción,surprise,nrc,NA
thrilling,emocionante,anticipation,nrc,NA
thrilling,emocionante,joy,nrc,NA
thrilling,emocionante,positive,nrc,NA
thrilling,emocionante,surprise,nrc,NA
thriving,Floreciente,anticipation,nrc,NA
thriving,Floreciente,joy,nrc,NA
thriving,Floreciente,positive,nrc,NA
throb,palpitar,fear,nrc,NA
throb,palpitar,negative,nrc,NA
throb,palpitar,sadness,nrc,NA
throne,trono,positive,nrc,NA
throne,trono,trust,nrc,NA
throttle,acelerador,anger,nrc,NA
throttle,acelerador,negative,nrc,NA
thug,matón,anger,nrc,NA
thug,matón,disgust,nrc,NA
thug,matón,fear,nrc,NA
thug,matón,negative,nrc,NA
thump,golpear,anger,nrc,NA
thump,golpear,negative,nrc,NA
thumping,descomunal,fear,nrc,NA
thundering,tremendo,anger,nrc,NA
thundering,tremendo,fear,nrc,NA
thundering,tremendo,negative,nrc,NA
thwart,frustrar,negative,nrc,NA
thwart,frustrar,surprise,nrc,NA
tickle,cosquillas,anticipation,nrc,NA
tickle,cosquillas,joy,nrc,NA
tickle,cosquillas,positive,nrc,NA
tickle,cosquillas,surprise,nrc,NA
tickle,cosquillas,trust,nrc,NA
tiff,pelea,anger,nrc,NA
tiff,pelea,negative,nrc,NA
tighten,apretar,anger,nrc,NA
tiling,embaldosado,positive,nrc,NA
time,hora,anticipation,nrc,NA
timely,oportuno,positive,nrc,NA
timid,tímido,fear,nrc,NA
timid,tímido,negative,nrc,NA
timid,tímido,sadness,nrc,NA
timidity,timidez,anticipation,nrc,NA
timidity,timidez,fear,nrc,NA
timidity,timidez,negative,nrc,NA
tinsel,oropel,joy,nrc,NA
tinsel,oropel,positive,nrc,NA
tipsy,achispado,negative,nrc,NA
tirade,diatriba,anger,nrc,NA
tirade,diatriba,disgust,nrc,NA
tirade,diatriba,negative,nrc,NA
tired,cansado,negative,nrc,NA
tiredness,cansancio,negative,nrc,NA
tiresome,cansado,negative,nrc,NA
tit,teta,negative,nrc,NA
title,título,positive,nrc,NA
title,título,trust,nrc,NA
toad,sapo,disgust,nrc,NA
toad,sapo,negative,nrc,NA
toast,brindis,joy,nrc,NA
toast,brindis,positive,nrc,NA
tobacco,tabaco,negative,nrc,NA
toilet,baño,disgust,nrc,NA
toilet,baño,negative,nrc,NA
toils,Trabajos,negative,nrc,NA
tolerant,tolerante,positive,nrc,NA
tolerate,tolerar,anger,nrc,NA
tolerate,tolerar,negative,nrc,NA
tolerate,tolerar,sadness,nrc,NA
toleration,tolerancia,positive,nrc,NA
tomb,tumba,sadness,nrc,NA
tomorrow,mañana,anticipation,nrc,NA
toothache,dolor de muelas,fear,nrc,NA
toothache,dolor de muelas,negative,nrc,NA
top,parte superior,anticipation,nrc,NA
top,parte superior,positive,nrc,NA
top,parte superior,trust,nrc,NA
topple,derrocar,surprise,nrc,NA
torment,tormento,anger,nrc,NA
torment,tormento,fear,nrc,NA
torment,tormento,negative,nrc,NA
torment,tormento,sadness,nrc,NA
torn,Rasgado,negative,nrc,NA
tornado,tornado,fear,nrc,NA
torpedo,torpedo,anger,nrc,NA
torpedo,torpedo,negative,nrc,NA
torrent,torrente,fear,nrc,NA
torrid,tórrido,negative,nrc,NA
tort,Agravio,negative,nrc,NA
tortious,Tortuoso,anger,nrc,NA
tortious,Tortuoso,disgust,nrc,NA
tortious,Tortuoso,negative,nrc,NA
torture,tortura,anger,nrc,NA
torture,tortura,anticipation,nrc,NA
torture,tortura,disgust,nrc,NA
torture,tortura,fear,nrc,NA
torture,tortura,negative,nrc,NA
torture,tortura,sadness,nrc,NA
touched,tocado,negative,nrc,NA
touchy,quisquilloso,anger,nrc,NA
touchy,quisquilloso,negative,nrc,NA
touchy,quisquilloso,sadness,nrc,NA
tough,difícil,negative,nrc,NA
tough,difícil,sadness,nrc,NA
toughness,tenacidad,anger,nrc,NA
toughness,tenacidad,fear,nrc,NA
toughness,tenacidad,positive,nrc,NA
toughness,tenacidad,trust,nrc,NA
tower,torre,positive,nrc,NA
towering,imponente,anticipation,nrc,NA
towering,imponente,fear,nrc,NA
towering,imponente,positive,nrc,NA
toxic,tóxico,disgust,nrc,NA
toxic,tóxico,negative,nrc,NA
toxin,toxina,fear,nrc,NA
toxin,toxina,negative,nrc,NA
track,pista,anticipation,nrc,NA
tract,tracto,fear,nrc,NA
trade,comercio,trust,nrc,NA
traditional,tradicional,positive,nrc,NA
tragedy,tragedia,fear,nrc,NA
tragedy,tragedia,negative,nrc,NA
tragedy,tragedia,sadness,nrc,NA
tragic,trágico,negative,nrc,NA
trainer,entrenador,trust,nrc,NA
traitor,traidor,anger,nrc,NA
traitor,traidor,disgust,nrc,NA
traitor,traidor,fear,nrc,NA
traitor,traidor,negative,nrc,NA
traitor,traidor,sadness,nrc,NA
tramp,vagabundo,disgust,nrc,NA
tramp,vagabundo,fear,nrc,NA
tramp,vagabundo,negative,nrc,NA
tramp,vagabundo,sadness,nrc,NA
trance,trance,negative,nrc,NA
tranquil,tranquilo,joy,nrc,NA
tranquil,tranquilo,positive,nrc,NA
tranquility,tranquilidad,joy,nrc,NA
tranquility,tranquilidad,positive,nrc,NA
tranquility,tranquilidad,trust,nrc,NA
transaction,transacción,trust,nrc,NA
transcendence,trascendencia,anticipation,nrc,NA
transcendence,trascendencia,joy,nrc,NA
transcendence,trascendencia,positive,nrc,NA
transcendence,trascendencia,surprise,nrc,NA
transcendence,trascendencia,trust,nrc,NA
transcendental,trascendental,positive,nrc,NA
transcript,transcripción,trust,nrc,NA
transgression,transgresión,negative,nrc,NA
transitional,transicional,anticipation,nrc,NA
translation,traducción,trust,nrc,NA
trappings,adornos,negative,nrc,NA
traps,Trampas,negative,nrc,NA
trash,basura,disgust,nrc,NA
trash,basura,negative,nrc,NA
trash,basura,sadness,nrc,NA
trashy,de pacotilla,disgust,nrc,NA
trashy,de pacotilla,negative,nrc,NA
traumatic,traumático,anger,nrc,NA
traumatic,traumático,fear,nrc,NA
traumatic,traumático,negative,nrc,NA
traumatic,traumático,sadness,nrc,NA
travail,dolores del parto,negative,nrc,NA
traveling,de viaje,positive,nrc,NA
travesty,parodia,disgust,nrc,NA
travesty,parodia,fear,nrc,NA
travesty,parodia,negative,nrc,NA
travesty,parodia,sadness,nrc,NA
treacherous,traicionero,anger,nrc,NA
treacherous,traicionero,disgust,nrc,NA
treacherous,traicionero,fear,nrc,NA
treacherous,traicionero,negative,nrc,NA
treachery,traición,anger,nrc,NA
treachery,traición,fear,nrc,NA
treachery,traición,negative,nrc,NA
treachery,traición,sadness,nrc,NA
treachery,traición,surprise,nrc,NA
treadmill,rueda de andar,anticipation,nrc,NA
treason,traición,anger,nrc,NA
treason,traición,disgust,nrc,NA
treason,traición,fear,nrc,NA
treason,traición,negative,nrc,NA
treason,traición,surprise,nrc,NA
treasure,tesoro,anticipation,nrc,NA
treasure,tesoro,joy,nrc,NA
treasure,tesoro,positive,nrc,NA
treasure,tesoro,trust,nrc,NA
treasurer,tesorero,trust,nrc,NA
treat,tratar,anger,nrc,NA
treat,tratar,anticipation,nrc,NA
treat,tratar,disgust,nrc,NA
treat,tratar,fear,nrc,NA
treat,tratar,joy,nrc,NA
treat,tratar,negative,nrc,NA
treat,tratar,positive,nrc,NA
treat,tratar,sadness,nrc,NA
treat,tratar,surprise,nrc,NA
treat,tratar,trust,nrc,NA
tree,árbol,anger,nrc,NA
tree,árbol,anticipation,nrc,NA
tree,árbol,disgust,nrc,NA
tree,árbol,joy,nrc,NA
tree,árbol,positive,nrc,NA
tree,árbol,surprise,nrc,NA
tree,árbol,trust,nrc,NA
trembling,temblor,fear,nrc,NA
trembling,temblor,negative,nrc,NA
tremendously,Tremendamente,positive,nrc,NA
tremor,temblor,anger,nrc,NA
tremor,temblor,anticipation,nrc,NA
tremor,temblor,fear,nrc,NA
tremor,temblor,negative,nrc,NA
tremor,temblor,sadness,nrc,NA
trend,tendencia,positive,nrc,NA
trendy,de moda,positive,nrc,NA
trepidation,miedo,anticipation,nrc,NA
trepidation,miedo,fear,nrc,NA
trepidation,miedo,negative,nrc,NA
trepidation,miedo,surprise,nrc,NA
trespass,pecado,anger,nrc,NA
trespass,pecado,negative,nrc,NA
tribe,tribu,trust,nrc,NA
tribulation,tribulación,fear,nrc,NA
tribulation,tribulación,negative,nrc,NA
tribulation,tribulación,sadness,nrc,NA
tribunal,tribunal,anticipation,nrc,NA
tribunal,tribunal,disgust,nrc,NA
tribunal,tribunal,fear,nrc,NA
tribunal,tribunal,negative,nrc,NA
tribunal,tribunal,trust,nrc,NA
tribune,tribuna,trust,nrc,NA
tributary,afluente,anticipation,nrc,NA
tributary,afluente,positive,nrc,NA
tribute,tributo,positive,nrc,NA
trick,truco,negative,nrc,NA
trick,truco,surprise,nrc,NA
trickery,astucia,anger,nrc,NA
trickery,astucia,disgust,nrc,NA
trickery,astucia,fear,nrc,NA
trickery,astucia,negative,nrc,NA
trickery,astucia,sadness,nrc,NA
trickery,astucia,surprise,nrc,NA
trifle,nimiedad,negative,nrc,NA
trig,trigonometría,positive,nrc,NA
trip,viaje,surprise,nrc,NA
tripping,Tropezar,anger,nrc,NA
tripping,Tropezar,negative,nrc,NA
tripping,Tropezar,sadness,nrc,NA
triumph,triunfo,anticipation,nrc,NA
triumph,triunfo,joy,nrc,NA
triumph,triunfo,positive,nrc,NA
triumphant,triunfante,anticipation,nrc,NA
triumphant,triunfante,joy,nrc,NA
triumphant,triunfante,positive,nrc,NA
triumphant,triunfante,trust,nrc,NA
troll,Troll,anger,nrc,NA
troll,Troll,fear,nrc,NA
troll,Troll,negative,nrc,NA
trophy,trofeo,anticipation,nrc,NA
trophy,trofeo,joy,nrc,NA
trophy,trofeo,positive,nrc,NA
trophy,trofeo,surprise,nrc,NA
trophy,trofeo,trust,nrc,NA
troublesome,molesto,anger,nrc,NA
troublesome,molesto,fear,nrc,NA
troublesome,molesto,negative,nrc,NA
truce,tregua,joy,nrc,NA
truce,tregua,positive,nrc,NA
truce,tregua,trust,nrc,NA
truck,camión,trust,nrc,NA
TRUE,cierto,joy,nrc,NA
